467,Auto,2020,34959153,Small Business,Identity-Based Attack
468,Inc. UAL,2023,38869272,Small Business,DDoS Attack
469,Computer,2016,46172112,Hardware Store,Identity-Based Attack
470,Inc. Agway,2023,18983770,Small Business,51% Attack
471,Computer,2023,37870755,Non-Profit,Cross-site Scripting Attack
472,Inc Washington,2022,32086088,Kindergarden,Malware
473,Energy,2022,40143510,Supermarket,DNS Tunneling Attack
474,Corporation Veritas,2010,23750718,Hardware Store,Zero-Day Exploit Attack
475,Inc Union,2015,11942450,Goverment,Malware
476,Corporation UnitedHealth,2023,40748456,Sandwitch Shop,51% Attack
477,Inc Universal,2023,16910127,Sandwitch Shop,SQL Injection Attack
478,Inc Watsco,2015,31952866,Hospital,Insider Attack
479,Resources,2014,43491763,Supermarket,Insider Attack
480,"Group,",2021,36993120,Burget Franchaise,Man In The Middle Attack
481,Energy,2012,36270286,Burget Franchaise,SQL Injection Attack
482,Disney,2023,35378800,School,Cross-site Scripting Attack
483,Holding,2010,40024278,Kindergarden,SQL Injection Attack
484,Corporation Unova,2018,26828120,Pizzaria,51% Attack
485,"Devices,",2010,13686700,Goverment,Spoofing
486,Inc Universal,2013,27463860,Small Business,Business Email Compromise Attack
487,Group,2014,27217456,Local Shop,Drive-by Attack
488,International,2014,20365216,Pizzaria,Supply chain Attack
489,International,2010,6458223,Non-Profit,Cross-site Scripting Attack
490,Co. ABM,2020,37198350,Orphanage,Zero-Day Exploit Attack
491,Department,2018,46172658,Orphanage,Phishing
492,Express,2019,20306316,Kindergarden,Code Injections Attack
493,Company A.G.,2021,37279181,Local Shop,Insider Attack
494,City,2011,40598896,Small Business,Cryptojacking Attack
495,Communications,2011,39651480,Pizzaria,DoS Attack
496,"Industries,",2015,10821728,Shooting Range,Spoofing
497,"Group,",2021,25838533,Bank,Insider Attack
498,Inc. American,2023,12456474,Sandwitch Shop,Man In The Middle Attack
499,Inc Union,2018,16172590,Hardware Store,51% Attack
500,"Corporation Administaff,",2023,15159000,Non-Profit,Malware
501,"Outfitters,",2013,10734927,Kindergarden,Supply chain Attack
502,"Industries,",2022,11571100,Burget Franchaise,DoS Attack
503,Corp Tyson,2020,45937984,Pizzaria,DoS Attack
504,"Incorporated Allergan,",2016,10126872,Pizzaria,Man In The Middle Attack
505,Stores,2014,2493690,Bank,Zero-Day Exploit Attack
506,Water,2013,9502680,Burget Franchaise,Man In The Middle Attack
507,Communications,2011,20034105,Orphanage,Insider Attack
508,"Devices,",2015,25929336,Sandwitch Shop,SQL Injection Attack
509,Inc. Alliant,2011,42401736,Local Shop,Spoofing
510,Inc United,2013,16300620,Small Business,Man In The Middle Attack
511,Manufacturing,2020,16157820,Kindergarden,SQL Injection Attack
512,Inc UnumProvident,2014,22912000,Hardware Store,51% Attack
513,Corporation TRW,2012,21539331,Hardware Store,Drive-by Attack
514,Corporation Allied,2020,20517338,School,Cryptojacking Attack
515,"Energy,",2012,6654830,Non-Profit,Identity-Based Attack
516,Incorporated Unitrin,2018,34998216,Kindergarden,Code Injections Attack
517,Planters,2014,48483226,Goverment,Zero-Day Exploit Attack
518,Company A.G.,2019,15115758,Bank,Drive-by Attack
519,Corporation UnitedHealth,2018,15060861,Small Business,SQL Injection Attack
520,International,2014,35420840,Kindergarden,Code Injections Attack
521,Foods,2020,13473581,Orphanage,DDoS Attack
522,Grocers,2010,48614904,Hardware Store,Phishing
523,Steel,2014,1134387,Train Station,51% Attack
524,Group,2022,49782620,Kindergarden,Code Injections Attack
525,"Group,",2010,45019800,Orphanage,Man In The Middle Attack
526,Inc Werner,2018,27829608,Supermarket,Supply chain Attack
527,Disney,2014,10199031,Kindergarden,DoS Attack
528,Inc US,2010,51025392,Orphanage,Supply chain Attack
529,Group,2013,6991793,Hospital,Phishing
530,Inc Unocal,2012,16041510,School,Cryptojacking Attack
531,Industries,2015,45217836,Supermarket,Cross-site Scripting Attack
532,Inc Watsco,2022,43665496,Orphanage,Identity-Based Attack
533,Corporation Wakenhut,2016,40789957,Pizzaria,Malware
534,Inc. Alleghany,2018,8155248,Train Station,Identity-Based Attack
535,Manufacturing,2012,33888505,Hospital,Drive-by Attack
536,Inc. American,2015,13788600,Kindergarden,Insider Attack
537,Health,2023,37149660,Non-Profit,Phishing
538,Corporation The,2010,11888186,Pizzaria,Malware
539,Works,2017,42213941,School,Cross-site Scripting Attack
540,"Holdings,",2019,29187540,Sandwitch Shop,Supply chain Attack
541,Corp Viasystems,2019,51240274,Bank,Man In The Middle Attack
542,Intertechnology,2021,46556716,Small Business,Identity-Based Attack
543,Health,2012,43041438,Bank,Zero-Day Exploit Attack
544,Systems,2015,2076992,Hospital,Supply chain Attack
545,Allstate,2023,23317280,Supermarket,DDoS Attack
546,Computer,2016,24052392,Sandwitch Shop,SQL Injection Attack
547,Industries,2021,34290883,Non-Profit,DoS Attack
548,Inc. Apartment,2015,16743592,Hospital,Man In The Middle Attack
549,Inc. Amkor,2015,9848511,Pizzaria,Spoofing
550,Corp Unisys,2020,16131500,Hospital,51% Attack
551,Waste,2015,6527697,Bank,Code Injections Attack
552,Works,2011,2707560,Shooting Range,Insider Attack
553,Corporation Volt,2013,28085211,Shooting Range,Cross-site Scripting Attack
554,Company W.R.,2018,4217602,Pizzaria,Identity-Based Attack
555,Markets,2021,32869875,Shooting Range,DoS Attack
556,Group,2019,1664108,Supermarket,Man In The Middle Attack
557,Materials,2023,7544008,Supermarket,SQL Injection Attack
558,Inc TXU,2011,52178580,Kindergarden,Business Email Compromise Attack
559,&,2021,11944712,Sandwitch Shop,Cross-site Scripting Attack
560,Defense,2014,43962240,Supermarket,Spoofing
561,Company Albertson,2017,31444050,Shooting Range,DoS Attack
562,Corporation United,2020,16366564,Non-Profit,Identity-Based Attack
563,&,2016,54932473,Train Station,SQL Injection Attack
564,Corporation United,2022,36997836,Bank,Insider Attack
565,Inc Watsco,2015,42667105,Shooting Range,Drive-by Attack
566,Inc. TruServ,2017,4210474,Supermarket,Insider Attack
567,Inc. Abbott,2014,312984,Goverment,Zero-Day Exploit Attack
568,Corp Viasystems,2016,10298408,Goverment,Zero-Day Exploit Attack
569,Industries,2013,16795173,Burget Franchaise,Supply chain Attack
570,Corporation Ames,2011,23433840,Bank,Cross-site Scripting Attack
571,Fargo,2014,51955861,Burget Franchaise,DDoS Attack
572,"Company,",2018,9055332,Sandwitch Shop,Phishing
573,Corporation TRW,2016,45214857,Small Business,Malware
574,Inc. American,2011,43691158,Orphanage,Code Injections Attack
575,Co Wallace,2010,17666875,Hospital,SQL Injection Attack
576,"Stores,",2016,29542464,Sandwitch Shop,Code Injections Attack
577,Inc Universal,2014,36623921,Hardware Store,Spoofing
578,Inc. American,2019,56240556,Burget Franchaise,Malware
579,Restaurant,2013,52145319,Hardware Store,51% Attack
580,Products,2023,25745620,Train Station,Phishing
581,3Com,2015,44760240,Kindergarden,Phishing
582,Inc. Amgen,2012,24545268,Bank,DNS Tunneling Attack
583,Group,2022,23514139,Kindergarden,Malware
584,Corp Tyson,2015,36658848,Hospital,Cryptojacking Attack
585,Micro,2018,50966370,Pizzaria,Insider Attack
586,Corporation Allied,2023,31412530,Burget Franchaise,SQL Injection Attack
587,"Company,",2021,55668732,Orphanage,Zero-Day Exploit Attack
588,Corporation Unified,2021,6637344,Small Business,Insider Attack
589,Group,2012,11160961,Supermarket,Zero-Day Exploit Attack
590,Allstate,2014,33818800,Local Shop,51% Attack
591,Company American,2014,1210959,Goverment,51% Attack
592,Auto,2020,1787840,School,Insider Attack
593,Incorporated Adolph,2011,10058466,Orphanage,Man In The Middle Attack
594,Industries,2013,31386366,Non-Profit,Insider Attack
595,Corp Tyson,2020,58987110,Non-Profit,Code Injections Attack
596,Inc Vulcan,2021,38605900,Bank,DDoS Attack
597,Bancorp U.S.,2010,57088125,Kindergarden,Man In The Middle Attack
598,Corporation Verizon,2010,54117804,Supermarket,Malware
599,"Group,",2016,25059165,Non-Profit,Cryptojacking Attack
600,Technologies,2021,41055600,Shooting Range,DDoS Attack
601,Corporation Agilent,2020,3119791,Bank,Man In The Middle Attack
602,Company W.R.,2015,8588734,Shooting Range,Drive-by Attack
603,Corporation The,2022,15438006,Kindergarden,Identity-Based Attack
604,Inc. Acterna,2013,50043816,Goverment,Business Email Compromise Attack
605,Corporation Unified,2023,57079330,Local Shop,Business Email Compromise Attack
606,Corporation Agilent,2022,36509076,Train Station,Cryptojacking Attack
607,Corporation USG,2012,33254495,Goverment,Identity-Based Attack
608,Corporation Walgreen,2014,37722752,Kindergarden,SQL Injection Attack
609,Corporation American,2011,58205175,Kindergarden,Code Injections Attack
610,Inc Wells,2019,14331950,Train Station,SQL Injection Attack
611,Company A.G.,2016,54436434,Pizzaria,Malware
612,"Technologies,",2010,28152000,Train Station,Zero-Day Exploit Attack
613,Restaurant,2023,52446441,Hardware Store,Zero-Day Exploit Attack
614,Inc Walt,2017,31164184,Bank,51% Attack
615,"Corporation Administaff,",2020,340710,Non-Profit,DNS Tunneling Attack
616,Corporation Amerada,2020,5965344,Non-Profit,Zero-Day Exploit Attack
617,"Stores,",2018,59075899,Pizzaria,Zero-Day Exploit Attack
618,Holdings,2011,6230676,Hospital,51% Attack
619,Conversion,2013,8900601,Local Shop,Spoofing
620,Financial,2017,53375800,Bank,SQL Injection Attack
621,Management,2015,36451458,Non-Profit,Malware
622,Inc United,2013,33289440,Burget Franchaise,Spoofing
623,"Stores,",2010,11427689,Small Business,Code Injections Attack
624,Resources,2018,51045072,Non-Profit,Drive-by Attack
625,Incorporated AGCO,2017,46563750,Train Station,Code Injections Attack
626,Inc Wachovia,2022,35479176,Local Shop,DoS Attack
627,Corporation Agilent,2013,27053169,Hospital,Cryptojacking Attack
628,Pacific,2018,37776084,Kindergarden,Drive-by Attack
629,"Incorporated Allergan,",2013,45467265,Local Shop,DNS Tunneling Attack
630,Inc Weyerhauser,2015,18127620,Kindergarden,DNS Tunneling Attack
631,Technologies,2023,54816232,Supermarket,Supply chain Attack
632,Inc Washington,2022,51114264,Local Shop,Zero-Day Exploit Attack
633,Standard,2021,32805225,Small Business,Spoofing
634,Water,2021,41636682,Orphanage,Malware
635,Incorporated Adolph,2023,40686355,Burget Franchaise,Supply chain Attack
636,"Group,",2023,56058312,Burget Franchaise,Cryptojacking Attack
637,Corporation America,2020,11016278,Train Station,Identity-Based Attack
638,Inc Vectren,2021,11343002,School,SQL Injection Attack
639,Company W.R.,2010,62590689,Train Station,Supply chain Attack
640,Corporation AMERCO Ameren,2016,27983360,Pizzaria,Malware
641,Corporation Amerada,2010,13278956,Sandwitch Shop,Man In The Middle Attack
642,Fitch,2012,10478724,Train Station,Man In The Middle Attack
643,Disney,2010,4422554,Hardware Store,51% Attack
644,Berkley,2016,22968904,Small Business,DDoS Attack
645,Inc. Advanced,2017,44372775,Train Station,Cryptojacking Attack
646,"Inc. Airborne,",2014,38807804,Non-Profit,DoS Attack
647,International,2021,61933428,Train Station,Supply chain Attack
648,Management,2016,8035848,Supermarket,Phishing
649,Disney,2014,7917151,Hospital,Phishing
650,Manufacturing,2014,32062550,Shooting Range,51% Attack
651,"Inc. Airgas,",2014,26159133,Non-Profit,Cross-site Scripting Attack
652,Coors,2010,17207584,Orphanage,DoS Attack
653,Corporation W.R.,2018,29463360,Sandwitch Shop,51% Attack
654,Grainger,2011,62477928,Burget Franchaise,Insider Attack
655,and,2013,23488955,Sandwitch Shop,Drive-by Attack
656,Pacific,2015,45060640,Hardware Store,Cryptojacking Attack
657,Hardware,2020,42469794,Small Business,51% Attack
658,Corporation The,2021,50002736,Shooting Range,Phishing
659,Parcel,2018,9519914,Local Shop,51% Attack
660,"Services,",2014,37379760,Pizzaria,51% Attack
661,Fitch,2017,53954125,Burget Franchaise,Identity-Based Attack
662,Eagle,2012,24595948,Supermarket,Supply chain Attack
663,Inc Wachovia,2010,26830947,Burget Franchaise,Business Email Compromise Attack
664,Companies,2013,47152632,Orphanage,51% Attack
665,Holdings,2013,35640675,Burget Franchaise,Zero-Day Exploit Attack
666,Stores,2020,42352272,Hospital,Cryptojacking Attack
667,"Holdings,",2016,27562441,Burget Franchaise,Cross-site Scripting Attack
668,Industries,2020,26491544,Hardware Store,Drive-by Attack
669,Inc. Affiliated,2022,13020747,Sandwitch Shop,Identity-Based Attack
670,Corporation UnitedHealth,2014,27325950,Hospital,Supply chain Attack
671,Corporation Amerada,2014,33668096,Non-Profit,DNS Tunneling Attack
672,Company Advance,2015,36739584,Small Business,SQL Injection Attack
673,Corporation ALLTEL,2016,1513577,Hospital,Phishing
674,Holdings,2017,31317410,Supermarket,Phishing
675,Corporation ALLTEL,2011,20909475,Local Shop,Zero-Day Exploit Attack
676,3Com,2018,43912960,Pizzaria,Cryptojacking Attack
677,Corporation Alaska,2011,26276401,School,Business Email Compromise Attack
678,Grocers,2010,44195430,Train Station,Zero-Day Exploit Attack
679,&,2011,30058651,Supermarket,Supply chain Attack
680,Incorporated Ace,2013,65357520,Small Business,Cryptojacking Attack
681,Inc US,2014,28467843,Shooting Range,DDoS Attack
682,Corporation Valspar,2013,66018964,Non-Profit,Phishing
683,"Stores,",2018,46924832,Supermarket,51% Attack
684,Corporation American,2021,38075544,Pizzaria,Spoofing
685,Products,2010,33834890,School,Cross-site Scripting Attack
686,Berkley,2017,30111284,Sandwitch Shop,Supply chain Attack
687,Gas,2012,60942396,Non-Profit,Identity-Based Attack
688,Grainger,2017,61270528,Hospital,Malware
689,Co W.W.,2017,26079339,Shooting Range,Malware
690,Inc. Affiliated,2020,29311890,Bank,Drive-by Attack
691,Corporation United,2019,533452,Shooting Range,Drive-by Attack
692,Health,2023,54802940,Shooting Range,Man In The Middle Attack
693,Inc. AMC,2018,66027654,Hardware Store,Insider Attack
694,Allstate,2011,34354388,Train Station,Zero-Day Exploit Attack
695,"Outfitters,",2014,62638265,Non-Profit,Phishing
696,Inc. AK,2021,55306248,Pizzaria,SQL Injection Attack
697,Western,2011,30030942,Local Shop,51% Attack
698,Mutual,2022,41087072,Shooting Range,DoS Attack
699,Stevens,2019,22809768,Kindergarden,Business Email Compromise Attack
700,Technologies,2013,4715200,Local Shop,Malware
701,Corporation USG,2014,49700199,Train Station,Business Email Compromise Attack
702,"Company,",2019,7879950,Kindergarden,Zero-Day Exploit Attack
703,International,2010,36035077,Shooting Range,Phishing
704,"Group,",2016,20454016,School,Business Email Compromise Attack
705,Companies,2022,34325745,Local Shop,DoS Attack
706,Software,2010,19695988,Small Business,Business Email Compromise Attack
707,Corporation USG,2014,65834426,Local Shop,Man In The Middle Attack
708,Corporation American,2021,49065816,Pizzaria,Phishing
709,Corporation Allegheny,2022,38519970,Hardware Store,Drive-by Attack
710,Inc Union,2013,56402400,Train Station,Code Injections Attack
711,Inc. The,2020,33923943,Train Station,SQL Injection Attack
712,"Devices,",2014,33525944,Sandwitch Shop,Phishing
713,Company Advance,2014,39994309,Pizzaria,Cross-site Scripting Attack
714,Inc Washington,2021,1976352,Hospital,Cross-site Scripting Attack
715,&,2011,19340750,Orphanage,Drive-by Attack
716,Inc Werner,2012,22913432,Hospital,Identity-Based Attack
717,Inc. Alliant,2023,22244925,Kindergarden,Zero-Day Exploit Attack
718,Auto,2022,6955984,Local Shop,Cross-site Scripting Attack
719,Investment,2021,42743831,Goverment,Zero-Day Exploit Attack
720,Industries,2016,16156080,Kindergarden,Code Injections Attack
721,Power,2016,65369465,Supermarket,Man In The Middle Attack
722,Systems,2018,58095730,Kindergarden,Supply chain Attack
723,Corporation TRW,2011,18278886,Goverment,Cross-site Scripting Attack
724,Inc Western,2020,57224960,Hardware Store,Identity-Based Attack
725,Corporation Unova,2017,62343475,Local Shop,SQL Injection Attack
726,Corporation Unified,2018,52820856,Non-Profit,51% Attack
727,Waste,2010,37355441,Bank,Malware
728,Steel,2018,47463416,Small Business,Code Injections Attack
729,Corp 3M,2022,776385,Local Shop,DDoS Attack
730,Group,2014,6064110,School,Cryptojacking Attack
731,Inc. Amkor,2017,26324772,Bank,Spoofing
732,"Devices,",2016,31918860,Train Station,51% Attack
733,Inc Werner,2022,59414781,Hardware Store,Code Injections Attack
734,Corporation Allegheny,2010,17190280,Sandwitch Shop,Identity-Based Attack
735,Mutual,2019,48225555,Local Shop,Man In The Middle Attack
