1394,&,2013,71885792,Kindergarden,Zero-Day Exploit Attack
1395,Inc. American,2017,131980950,Government,Zero-Day Exploit Attack
1396,Post,2012,19362520,Small Business,51% Attack
1397,Eagle,2019,26967688,Kindergarden,Worm VirusDDoS Attack
1398,Resources,2021,83600400,Sandwitch Shop,Zero-Day Exploit Attack
"1399,""Corporation Administaff,"",2011,29682583,Sandwitch Shop,DNS Tunneling Attack"
14,Grace,2013,935550,Sandwitch Shop,51% Attack
140,Information,2011,8585920,Small Business,Spoofing
1400,Rentals,2011,66642800,Hardware Store,Code Injections Attack
1401,Inc. American,2020,96589143,Pizzeria,Worm VirusDDoS Attack
1402,Mutual,2013,88624626,Pizzeria,Code Injections Attack
1403,Corporation Veritas,2023,36889079,School,Man In The Middle Attack
1404,Forest,2019,3371004,Small Business,Cryptojacking Attack
1405,Auto,2017,40409205,Burget Franchaise,Spoofing
1406,Health,2019,47043354,Pizzeria,Cross-site Scripting Attack
1407,&,2020,104479599,Government,51% Attack
1408,Disney,2013,49685504,Kindergarden,DNS Tunneling Attack
1409,Inc. Alberto-Culver,2023,731271,School,Worm VirusDDoS Attack
141,West,2017,4678380,Bank,Business Email Compromise Attack
1410,Parcel,2020,57711300,Train Station,Identity-Based Attack
1411,Parcel,2015,78855146,School,DoS Attack
1412,City,2013,7424296,Bank,Malware
"1413,""Inc. Amazon.com,"",2023,12856887,Hospital,Insider Attack"
1414,Corporation American,2015,62534150,Small Business,Spoofing
1415,Company A.G.,2015,94076275,Hardware Store,Spoofing
1416,Express,2021,62649504,Supermarket,DNS Tunneling Attack
1417,Networks,2015,125696402,Government,Zero-Day Exploit Attack
1418,Management,2018,29736878,Kindergarden,Worm VirusDDoS Attack
1419,Inc Visteon,2011,75869673,Small Business,Identity-Based Attack
142,Inc. The,2018,5236960,Government,Identity-Based Attack
"1420,""Inc. Amazon.com,"",2012,59172820,Government,Cross-site Scripting Attack"
1421,Electric,2017,18900721,Pizzeria,Business Email Compromise Attack
1422,Technologies,2022,115546032,Burget Franchaise,DoS Attack
1423,Stevens,2018,50638878,Small Business,DNS Tunneling Attack
"1424,""Holdings,"",2011,55392176,Hospital,Insider Attack"
1425,Foods,2011,102333525,Burget Franchaise,SQL Injection Attack
1426,Inc. American,2021,140937284,Government,DoS Attack
1427,Corporation W.R.,2016,86039538,School,51% Attack
1428,Industries,2015,8867880,Kindergarden,Code Injections Attack
1429,Stationers,2018,119012836,Hardware Store,Phishing
143,Company Air,2015,12654785,Local Shop,Code Injections Attack
1430,Restaurant,2022,47310120,Train Station,Phishing
1431,Water,2011,80374977,Train Station,Cross-site Scripting Attack
1432,Corporation Viacom,2014,68346496,Hospital,Cryptojacking Attack
1433,Greetings,2016,140828075,Supermarket,Business Email Compromise Attack
1434,Auto,2021,116250078,Pizzeria,Business Email Compromise Attack
1435,Parcel,2014,82447925,Sandwitch Shop,51% Attack
1436,Services,2015,120858068,Sandwitch Shop,Insider Attack
1437,Standard,2015,124925595,Orphanage,51% Attack
1438,Corporation TRW,2010,76776258,Hardware Store,Code Injections Attack
1439,Industries,2023,63173539,Hardware Store,DNS Tunneling Attack
"144,""Devices,"",2016,4427136,Burget Franchaise,Code Injections Attack"
1440,Corp Unisys,2012,104633280,Sandwitch Shop,Code Injections Attack
1441,Interactive USFreighways,2017,98078783,Burget Franchaise,Zero-Day Exploit Attack
1442,Inc Universal,2020,126949354,Hardware Store,Worm VirusDDoS Attack
1443,Pacific,2015,103523706,Kindergarden,Zero-Day Exploit Attack
1444,Inc. Apartment,2013,38869592,Government,DNS Tunneling Attack
1445,Corporation ACT,2017,42601490,Government,Code Injections Attack
1446,Inc. Advanced,2017,71127294,Sandwitch Shop,Identity-Based Attack
1447,Power,2018,133915509,Shooting Range,Man In The Middle Attack
1448,Co. ABM,2012,122283600,Small Business,Insider Attack
1449,Inc. Alberto-Culver,2016,126077490,Pizzeria,Phishing
145,Communications,2023,13079435,Kindergarden,51% Attack
1450,Air,2015,930900,Orphanage,Spoofing
1451,Inc Valero,2019,90726677,Shooting Range,Insider Attack
"1452,""Devices,"",2022,13158024,Orphanage,Spoofing"
1453,Corporation The,2023,3918741,Small Business,Supply chain Attack
"1454,""Industries,"",2020,50764956,Local Shop,Spoofing"
1455,Stores,2017,78222255,Burget Franchaise,Identity-Based Attack
1456,Entertainment,2023,115341408,Sandwitch Shop,Identity-Based Attack
1457,Corporation United,2010,6948433,Sandwitch Shop,DoS Attack
1458,Entertainment,2021,10675476,Government,Cryptojacking Attack
1459,Inc Wachovia,2023,25211520,Shooting Range,Drive-by Attack
146,Inc. American,2023,10804,Local Shop,Malware
1460,Inc. Advantica,2015,35181620,Pizzeria,Business Email Compromise Attack
1461,Inc Union,2011,88016484,Sandwitch Shop,DNS Tunneling Attack
1462,Inc VF,2017,86698062,Local Shop,Identity-Based Attack
1463,Co. Waste,2011,121806454,Government,Phishing
1464,Company Air,2012,136488720,Burget Franchaise,Identity-Based Attack
"1465,""Group,"",2019,7001235,Hardware Store,Spoofing"
1466,Mutual,2013,39709542,Bank,Zero-Day Exploit Attack
1467,Industries,2020,106243074,Shooting Range,Zero-Day Exploit Attack
"1468,""Holdings,"",2016,99621416,Orphanage,DNS Tunneling Attack"
1469,International,2011,130871741,Pizzeria,DoS Attack
147,Holding,2019,7149639,Hospital,Supply chain Attack
1470,Inc. Advantica,2011,107934750,Orphanage,Code Injections Attack
1471,Corp Viasystems,2018,59679941,Supermarket,Man In The Middle Attack
1472,Corporation America,2010,90014272,School,Zero-Day Exploit Attack
1473,Incorporated Unitrin,2023,27967851,Train Station,Phishing
1474,Pacific,2020,47546818,Hardware Store,Worm VirusDDoS Attack
1475,Service,2011,99971075,School,DoS Attack
1476,Inc United,2023,31570164,Kindergarden,Identity-Based Attack
1477,Edwards,2015,140592676,Hospital,DNS Tunneling Attack
1478,Corporation Viacom,2021,64261962,Local Shop,Malware
1479,Pacific,2011,45300291,Non-Profit,Code Injections Attack
148,Edwards,2023,7619040,Orphanage,Spoofing
1480,Inc. American,2011,26959680,Train Station,Cryptojacking Attack
1481,Inc Universal,2023,53138280,Non-Profit,Spoofing
1482,Group,2022,20998458,Orphanage,Drive-by Attack
1483,AES,2010,41036093,Shooting Range,Insider Attack
1484,Airways,2020,117580288,Small Business,Malware
1485,Axle,2020,10086120,Hospital,DNS Tunneling Attack
1486,Inc VF,2013,30226726,Small Business,Worm VirusDDoS Attack
1487,Inc United,2017,58919401,Government,Cross-site Scripting Attack
1488,Inc Werner,2014,112330608,Orphanage,51% Attack
1489,Information,2016,72765941,Orphanage,Code Injections Attack
"149,""Parts,"",2020,2446580,Supermarket,Malware"
1490,Parcel,2016,2124740,Hardware Store,Insider Attack
1491,Inc. Allegheny,2019,53753532,Hospital,Worm VirusDDoS Attack
1492,Management,2017,66759540,Government,DNS Tunneling Attack
1493,Corporation USG,2015,106206048,Pizzeria,Cross-site Scripting Attack
1494,Communications,2021,35927712,Sandwitch Shop,Supply chain Attack
1495,Corporation Viacom,2020,41703025,Kindergarden,Cross-site Scripting Attack
1496,and,2015,71981536,School,Code Injections Attack
1497,Inc Weyerhauser,2015,114013017,Hospital,SQL Injection Attack
1498,Products,2022,50376242,Hospital,SQL Injection Attack
1499,Corporation Universal,2016,17334436,Hardware Store,DNS Tunneling Attack
15,Inc. Alcoa,2014,208920,Small Business,Cross-site Scripting Attack
150,Inc Vishay,2015,14277150,Small Business,Zero-Day Exploit Attack
"1500,""Outfitters,"",2012,52020000,Bank,Business Email Compromise Attack"
1501,Works,2011,114160056,Sandwitch Shop,Spoofing
"1502,""Technologies,"",2020,124816200,Bank,Cryptojacking Attack"
1503,Grace,2022,60806871,Kindergarden,Phishing
1504,Inc Unocal,2011,10382112,Pizzeria,Malware
1505,Software,2022,594475,Sandwitch Shop,Cross-site Scripting Attack
1506,Grainger,2018,140330586,Local Shop,Insider Attack
1507,Inc Universal,2020,9432313,School,Business Email Compromise Attack
1508,Management,2019,96290324,Local Shop,Insider Attack
1509,Inc. Amkor,2016,100967190,Non-Profit,Cryptojacking Attack
151,Fitch,2021,4076698,Orphanage,Cross-site Scripting Attack
1510,Holdings,2020,127286960,Hospital,Insider Attack
1511,Co. Waste,2023,11953521,Sandwitch Shop,DoS Attack
1512,Defense,2014,30084264,Sandwitch Shop,Identity-Based Attack
1513,Inc United,2014,34216495,Local Shop,Malware
"1514,""Incorporated Allergan,"",2019,101675698,Pizzeria,Cross-site Scripting Attack"
1515,Inc Weyerhauser,2013,32983065,Orphanage,Identity-Based Attack
1516,Inc Washington,2012,137246512,Shooting Range,Malware
1517,Mutual,2020,61391473,Burget Franchaise,51% Attack
1518,Stationers,2013,84174618,Hardware Store,Cross-site Scripting Attack
1519,Software,2014,123956476,Sandwitch Shop,Business Email Compromise Attack
152,Products,2020,12888992,Bank,Worm VirusDDoS Attack
1520,Stores,2019,16016240,School,Supply chain Attack
1521,&,2023,121468581,Small Business,Phishing
1522,Manufacturing,2022,128596824,Hospital,Man In The Middle Attack
1523,Greetings,2011,5105096,School,Identity-Based Attack
"1524,""Company,"",2020,85909404,Non-Profit,Spoofing"
1525,&,2017,59060200,Supermarket,Cross-site Scripting Attack
1526,Inc Union,2012,6183352,Train Station,Code Injections Attack
1527,Electric,2013,342048,Orphanage,Phishing
"1528,""Energy,"",2014,133134640,School,Supply chain Attack"
1529,Inc. Abbott,2020,5843838,Government,Supply chain Attack
153,Inc U.S.,2012,8431524,Orphanage,Business Email Compromise Attack
1530,3Com,2018,88095870,Non-Profit,Drive-by Attack
1531,Inc Universal,2012,143860415,Non-Profit,Insider Attack
1532,Products,2023,57077724,Hardware Store,51% Attack
1533,Oncology,2023,81357843,Burget Franchaise,Zero-Day Exploit Attack
1534,Power,2014,36414092,Hardware Store,Phishing
1535,Energy,2012,21156905,Sandwitch Shop,51% Attack
1536,Inc. American,2023,110515200,Non-Profit,Malware
1537,Inc. American,2010,13115221,Hospital,Identity-Based Attack
1538,Corporation Aetna,2010,87819800,Pizzeria,Malware
1539,3Com,2023,15323823,Hardware Store,Business Email Compromise Attack
154,Co W.W.,2019,4891810,Hardware Store,Business Email Compromise Attack
1540,Inc. Alberto-Culver,2022,108046400,Orphanage,Code Injections Attack
1541,Inc. Wellpoint,2019,50902312,Kindergarden,Code Injections Attack
1542,Rentals,2021,70373796,Orphanage,Cryptojacking Attack
1543,Corporation US,2014,149863875,Supermarket,Cross-site Scripting Attack
1544,Sciences,2015,46431168,Shooting Range,Spoofing
1545,Parcel,2011,44380125,Supermarket,Spoofing
1546,Enterprises,2022,70850088,Kindergarden,DoS Attack
1547,Pacific,2022,117785486,Pizzeria,Man In The Middle Attack
1548,West,2023,132067620,Bank,Spoofing
1549,Inc USA,2011,59600873,Bank,Drive-by Attack
155,Corporation Wakenhut,2018,10281150,School,Business Email Compromise Attack
1550,Financial,2019,14994700,Shooting Range,Identity-Based Attack
1551,Planters,2019,59069835,Bank,SQL Injection Attack
1552,Department,2015,7187312,Government,Worm VirusDDoS Attack
1553,Inc. AmerisourceBergen,2011,84827966,Train Station,51% Attack
1554,Oncology,2010,103550790,School,Malware
1555,Corporation Volt,2019,66508905,Government,Spoofing
1556,Foods,2015,15105648,Non-Profit,Supply chain Attack
1557,Markets,2017,32966361,Hardware Store,Identity-Based Attack
1558,Inc. Alberto-Culver,2013,86031202,Shooting Range,Code Injections Attack
1559,Fargo,2017,50371290,Non-Profit,Malware
156,Co. Waste,2020,7834164,Shooting Range,51% Attack
1560,Corporation UST,2013,94735680,Hardware Store,DNS Tunneling Attack
"1561,""Services,"",2022,112363902,Small Business,Drive-by Attack"
1562,Products,2010,96320730,Hardware Store,Insider Attack
1563,Inc Unocal,2015,78231276,Train Station,Insider Attack
"1564,""Energy,"",2011,32215272,Train Station,Cryptojacking Attack"
1565,Water,2018,125779050,Pizzeria,SQL Injection Attack
1566,International,2015,66553434,Supermarket,Drive-by Attack
"1567,""Group,"",2023,53873460,Non-Profit,DoS Attack"
1568,Post,2020,24399648,Bank,Zero-Day Exploit Attack
1569,Energy,2013,128041383,Hospital,DoS Attack
157,Electric,2010,6377497,Supermarket,Man In The Middle Attack
1570,Corporation UnitedHealth,2019,31924380,Small Business,Drive-by Attack
1571,Company Advance,2011,60207004,Supermarket,Worm VirusDDoS Attack
1572,Inc Universal,2015,52470216,Shooting Range,Man In The Middle Attack
"1573,""Industries,"",2015,63253476,Local Shop,DNS Tunneling Attack"
1574,Manufacturing,2010,14178592,Hardware Store,Business Email Compromise Attack
1575,Technologies,2017,154572075,Train Station,51% Attack
1576,Information,2018,58828928,Pizzeria,Zero-Day Exploit Attack
1577,Service,2020,111034993,Sandwitch Shop,Cross-site Scripting Attack
1578,Corporation Universal,2018,145035558,Small Business,Malware
1579,Corporation Universal,2010,135628205,Local Shop,Code Injections Attack
158,Inc. Alliant,2017,4585950,Hardware Store,Spoofing
1580,Inc. American,2022,22499200,Supermarket,Code Injections Attack
1581,Forest,2021,82906059,Orphanage,Drive-by Attack
1582,Works,2014,55744934,Pizzeria,Code Injections Attack
1583,Corporation United,2015,10330658,Supermarket,Business Email Compromise Attack
"1584,""Technologies,"",2016,26498736,Shooting Range,Code Injections Attack"
1585,Inc. Advantica,2011,105196450,Non-Profit,Code Injections Attack
1586,Corporation The,2018,85824804,Pizzeria,Cryptojacking Attack
1587,Group,2018,78172446,Non-Profit,Spoofing
1588,Inc Universal,2021,136671220,Kindergarden,Phishing
1589,Greetings,2016,26547423,Kindergarden,DoS Attack
159,Corporation Allegheny,2023,3081579,Pizzeria,Spoofing
1590,Corporation AMERCO Ameren,2010,21256710,Kindergarden,Code Injections Attack
1591,Hess,2016,68583237,Sandwitch Shop,Spoofing
1592,Inc Visteon,2017,114702008,Hospital,Supply chain Attack
1593,Inc Weyerhauser,2021,151210746,Pizzeria,Worm VirusDDoS Attack
1594,Inc. AmerisourceBergen,2016,145237310,Orphanage,DoS Attack
1595,Inc. Advantica,2014,88760155,Kindergarden,Supply chain Attack
1596,Inc. Alcoa,2022,61621560,Shooting Range,Phishing
"1597,""Group,"",2016,38050122,Local Shop,Spoofing"
1598,Inc. AFLAC,2020,103489676,Local Shop,Man In The Middle Attack
1599,Disney,2018,48473685,Orphanage,Cryptojacking Attack
16,Health,2014,1286080,Hospital,Insider Attack
160,Corp. Adams,2016,5101120,School,Man In The Middle Attack
1600,Corporation Walgreen,2013,39068800,Train Station,Insider Attack
1601,Co. Waste,2017,112593527,Train Station,Zero-Day Exploit Attack
1602,Corporation Valspar,2023,31557798,Sandwitch Shop,Code Injections Attack
"1603,""Energy,"",2020,31858022,Hospital,Spoofing"
1604,Products,2021,23405568,Shooting Range,Code Injections Attack
1605,Energy,2016,12515790,Government,Code Injections Attack
1606,Inc VF,2011,109143760,Hardware Store,Zero-Day Exploit Attack
1607,Power,2018,10001968,Pizzeria,DoS Attack
1608,Incorporated AGCO,2016,15005856,Shooting Range,Identity-Based Attack
"1609,""Group,"",2013,92905269,Non-Profit,Man In The Middle Attack"
161,Company WGL,2018,1781143,Sandwitch Shop,Spoofing
1610,Incorporated Adolph,2021,122456600,Local Shop,Code Injections Attack
1611,Inc. TruServ,2023,8135550,Orphanage,Spoofing
1612,Standard,2018,41378428,Orphanage,Identity-Based Attack
1613,Inc Valero,2019,108159715,School,Drive-by Attack
1614,Group,2021,128524434,Train Station,Man In The Middle Attack
1615,Inc. AK,2011,142299265,Kindergarden,Worm VirusDDoS Attack
1616,Hess,2019,71777872,Shooting Range,DoS Attack
1617,Corporation America,2012,10453905,Government,Identity-Based Attack
1618,Corporation Unova,2012,156662850,Bank,Supply chain Attack
1619,Inc Wal-Mart,2012,103612762,Local Shop,Malware
162,Hardware,2010,10692,Kindergarden,Zero-Day Exploit Attack
1620,3Com,2016,5346000,Orphanage,Business Email Compromise Attack
1621,&,2010,74178581,Local Shop,Man In The Middle Attack
1622,Defense,2019,35417992,Local Shop,DNS Tunneling Attack
1623,Corporation America,2010,55190115,Supermarket,Zero-Day Exploit Attack
1624,Inc Weis,2021,36455552,School,Code Injections Attack
1625,Inc. AMC,2014,93816125,School,Insider Attack
1626,Software,2018,95216934,Bank,Cryptojacking Attack
1627,Communications,2013,138714766,Train Station,Worm VirusDDoS Attack
"1628,""Company,"",2013,33474936,Government,Drive-by Attack"
1629,Inc Vectren,2017,3790683,School,Identity-Based Attack
163,Corporation Ames,2022,3099282,Train Station,Identity-Based Attack
1630,Inc US,2013,43791580,Supermarket,Man In The Middle Attack
1631,International,2011,28186942,Non-Profit,DoS Attack
1632,Products,2010,160655712,Orphanage,Spoofing
1633,Inc Vectren,2021,13953985,Pizzeria,Malware
1634,Companies,2013,105840716,Shooting Range,Drive-by Attack
1635,Corporation Universal,2010,89929905,Hardware Store,Man In The Middle Attack
1636,Corporation AMERCO Ameren,2010,135716016,Small Business,Zero-Day Exploit Attack
1637,Inc US,2021,7260095,Hardware Store,Identity-Based Attack
"1638,""Inc. Airborne,"",2012,145023606,Hardware Store,Insider Attack"
"1639,""Parts,"",2017,60718394,School,Worm VirusDDoS Attack"
164,Software,2014,7494636,Burget Franchaise,SQL Injection Attack
1640,Group,2012,153048080,Kindergarden,Malware
"1641,""Energy,"",2018,5876421,Sandwitch Shop,Malware"
1642,Corporation Agilent,2016,126348616,Government,Worm VirusDDoS Attack
1643,Inc. American,2013,105641614,Kindergarden,Code Injections Attack
1644,Inc USA,2020,65916180,Pizzeria,DoS Attack
1645,Computer,2015,16680300,Burget Franchaise,Spoofing
1646,Technologies,2010,80570054,Hardware Store,51% Attack
1647,Company A.G.,2015,48150045,Bank,Worm VirusDDoS Attack
1648,Inc Universal,2010,63080496,Supermarket,DNS Tunneling Attack
"1649,""Devices,"",2011,111508678,Burget Franchaise,Insider Attack"
165,Inc Varco,2017,2022405,Orphanage,Supply chain Attack
1650,Inc United,2022,22015950,Non-Profit,Man In The Middle Attack
"1651,""Group,"",2020,135307705,Sandwitch Shop,Cryptojacking Attack"
"1652,""Inc. Airborne,"",2016,159432868,Orphanage,Code Injections Attack"
1653,3Com,2018,132704493,Local Shop,51% Attack
